trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,exp_name,exp_stage,test_part,subjectID,databaseID,counterbal,choice_stimuli_1,choice_stimuli_2,pattern_stimuli,rewarded_answer,correct_answer,feedback_duration_times,stim_left,stim_right,pair,leftright_counter,trial,response_correct,response_rewarded,chosen_stim,counter,displayed_choice,feedback_durations,ITI_duration,labels,rest_warning,prolificID,start_time,date
html-keyboard-response,10,19171,0.0-4.0-3.0,,<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: green;'>+10 points!</span><br><br></div>,,delaylearn,learning,feedback_image_window,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,,,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,11,20785,0.0-5.0,,"<div style=""font-size:100px;"">+</div>",,delaylearn,learning,ITI,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,,,1610.0,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,12,22067,0.0-6.0-0.0,1277.0,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px;""></div></div>",f,delaylearn,learning,trial,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,1.0,images/demo_images/choice_trial_1.png,images/demo_images/choice_trial_2.png,images/demo_images/pattern_1.png,j,f,3000.0,1.0,2.0,20.0,0.0,3.0,1.0,0.0,1.0,20.0,,,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,13,23070,0.0-6.0-1.0,,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-right: 608px;""></div></div>",,delaylearn,learning,display_response,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,chosen stimuli: images/demo_images/choice_trial_1.png,,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,14,26073,0.0-6.0-2.0,,,,delaylearn,learning,feedback_duration_window,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,,3000.0,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,15,27577,0.0-6.0-3.0,,<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: red;'>0 points!</span><br><br></div>,,delaylearn,learning,feedback_image_window,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,,,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,16,29788,0.0-7.0,,"<div style=""font-size:100px;"">+</div>",,delaylearn,learning,ITI,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,,,2207.0,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,17,31672,0.0-8.0-0.0,1878.999999999971,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px;""></div></div>",j,delaylearn,learning,trial,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,1.0,images/demo_images/choice_trial_1.png,images/demo_images/choice_trial_2.png,images/demo_images/pattern_1.png,f,f,3000.0,1.0,2.0,20.0,0.0,4.0,0.0,0.0,2.0,20.0,,,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,18,32676,0.0-8.0-1.0,,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px; margin-left:608px;""></div></div>",,delaylearn,learning,display_response,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,chosen stimuli: images/demo_images/choice_trial_2.png,,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,19,35679,0.0-8.0-2.0,,,,delaylearn,learning,feedback_duration_window,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,,3000.0,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,20,37184,0.0-8.0-3.0,,<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: red;'>0 points!</span><br><br></div>,,delaylearn,learning,feedback_image_window,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,,,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,21,37687,0.0-9.0-0.0,,,,,,mood_trial_fixation,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,,,,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
lmdlab-html-vas-response,22,42841,0.0-9.0-1.0,4140.0,How happy are you right now?,0.5907696759259259,delaylearn,learning,mood_trial,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,,,,"['Very unhappy', 'Very happy']",,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,23,44346,0.0-10.0,,"<div style=""font-size:100px;"">+</div>",,delaylearn,learning,ITI,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,,,1502.0,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,24,45909,0.0-11.0-0.0,1559.0,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px;""></div></div>",j,delaylearn,learning,trial,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,1.0,images/demo_images/choice_trial_2.png,images/demo_images/choice_trial_1.png,images/demo_images/pattern_1.png,j,j,3000.0,2.0,1.0,20.0,1.0,5.0,1.0,1.0,1.0,30.0,,,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,25,46913,0.0-11.0-1.0,,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-left:608px;""></div></div>",,delaylearn,learning,display_response,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,chosen stimuli: images/demo_images/choice_trial_1.png,,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,26,49916,0.0-11.0-2.0,,,,delaylearn,learning,feedback_duration_window,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,,3000.0,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,27,51420,0.0-11.0-3.0,,<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: green;'>+10 points!</span><br><br></div>,,delaylearn,learning,feedback_image_window,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,,,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,28,53045,0.0-12.0,,"<div style=""font-size:100px;"">+</div>",,delaylearn,learning,ITI,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,,,1622.0,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,29,54735,0.0-13.0-0.0,1685.0,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px;""></div></div>",f,delaylearn,learning,trial,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,1.0,images/demo_images/choice_trial_1.png,images/demo_images/choice_trial_2.png,images/demo_images/pattern_1.png,f,f,3000.0,1.0,2.0,20.0,0.0,6.0,1.0,1.0,1.0,40.0,,,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,30,55739,0.0-13.0-1.0,,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-right: 608px;""></div></div>",,delaylearn,learning,display_response,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,chosen stimuli: images/demo_images/choice_trial_1.png,,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,31,58741,0.0-13.0-2.0,,,,delaylearn,learning,feedback_duration_window,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,,3000.0,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,32,60245,0.0-13.0-3.0,,<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: green;'>+10 points!</span><br><br></div>,,delaylearn,learning,feedback_image_window,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,,,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,33,62610,0.0-14.0,,"<div style=""font-size:100px;"">+</div>",,delaylearn,learning,ITI,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,,,2361.0,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,34,64052,0.0-15.0-0.0,1437.0,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px;""></div></div>",j,delaylearn,learning,trial,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,1.0,images/demo_images/choice_trial_2.png,images/demo_images/choice_trial_1.png,images/demo_images/pattern_1.png,j,j,3000.0,2.0,1.0,20.0,1.0,7.0,1.0,1.0,1.0,50.0,,,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,35,65056,0.0-15.0-1.0,,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-left:608px;""></div></div>",,delaylearn,learning,display_response,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,chosen stimuli: images/demo_images/choice_trial_1.png,,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,36,68060,0.0-15.0-2.0,,,,delaylearn,learning,feedback_duration_window,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,,3000.0,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,37,69564,0.0-15.0-3.0,,<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: green;'>+10 points!</span><br><br></div>,,delaylearn,learning,feedback_image_window,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,,,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,38,71311,0.0-16.0,,"<div style=""font-size:100px;"">+</div>",,delaylearn,learning,ITI,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,,,1744.0,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,39,72680,0.0-17.0-0.0,1364.0,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px;""></div></div>",f,delaylearn,learning,trial,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,1.0,images/demo_images/choice_trial_1.png,images/demo_images/choice_trial_2.png,images/demo_images/pattern_1.png,f,f,3000.0,1.0,2.0,20.0,0.0,8.0,1.0,1.0,1.0,60.0,,,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,40,73684,0.0-17.0-1.0,,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-right: 608px;""></div></div>",,delaylearn,learning,display_response,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,chosen stimuli: images/demo_images/choice_trial_1.png,,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,41,76688,0.0-17.0-2.0,,,,delaylearn,learning,feedback_duration_window,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,,3000.0,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,42,78192,0.0-17.0-3.0,,<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: green;'>+10 points!</span><br><br></div>,,delaylearn,learning,feedback_image_window,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,,,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-button-response,43,80623,0.0-18.0,2428.999999999942,"
  <div style=""display: flex; align-items: center; justify-content: center; height: 80vh;"">
  <div>
          <img src=""images/inst_demo_finish.png"" style=""width: 80vw; height:auto;"">
          <br><br>
      </div>
      <br><br>
  </div>",0,,,,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,,,,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,44,89027,0.0-19.0,8401.0,"
  <div style=""display: flex; align-items: center; justify-content: center; height: 80vh;"">
  <div>
          <img src=""images/inst_6.png"" style=""width: 80vw; height:auto;"">
          <br><br>
      </div>
      <br><br>
  </div>",f,,,,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,,,,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,45,92031,0.0-20.0,,"<div style=""font-size:100px;"">+</div>",,delaylearn,learning,pre_fixation,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,,,,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,46,93651,0.0-21.0,,"<div style=""font-size:100px;"">+</div>",,delaylearn,learning,ITI,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,,,1615.0,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,47,94776,0.0-22.0-0.0,1120.0,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/pattern_3.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/choice_trial_5.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/choice_trial_6.png"" style=""width: 408px; height: 417px;""></div></div>",j,delaylearn,learning,trial,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,1.0,images/choice_trial_5.png,images/choice_trial_6.png,images/pattern_3.png,f,f,7000.0,5.0,6.0,2.0,0.0,9.0,0.0,0.0,6.0,60.0,,,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,48,95780,0.0-22.0-1.0,,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/pattern_3.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/choice_trial_6.png"" style=""width: 408px; height: 417px; margin-left:608px;""></div></div>",,delaylearn,learning,display_response,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,chosen stimuli: images/choice_trial_6.png,,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,49,102784,0.0-22.0-2.0,,,,delaylearn,learning,feedback_duration_window,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,,7000.0,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,50,104288,0.0-22.0-3.0,,<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: red;'>0 points!</span><br><br></div>,,delaylearn,learning,feedback_image_window,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,,,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,51,106262,0.0-23.0,,"<div style=""font-size:100px;"">+</div>",,delaylearn,learning,ITI,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,,,,,,,,,,,,,,,,,,,1970.0,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
html-keyboard-response,52,108261,0.0-24.0-0.0,1993.0,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/pattern_7.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/choice_trial_14.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/choice_trial_13.png"" style=""width: 408px; height: 417px;""></div></div>",j,delaylearn,learning,trial,AFsdxWnfiaYgNhMU5JixdYZP24w1,AFsdxWnfiaYgNhMU5JixdYZP24w1,1.0,images/choice_trial_14.png,images/choice_trial_13.png,images/pattern_7.png,j,j,750.0,14.0,13.0,6.0,1.0,10.0,1.0,1.0,13.0,70.0,,,,,,62ac70ac67b1d7d5b5f46c02,16:30:18,27/03/2024
